0,64
0,140
1,100
2,175
3,226
6,169
8,196
9,114
10,262
11,238
11,251
12,68
12,158
12,201
13,176
13,217
15,90
15,265
16,197
17,135
18,209
19,169
19,181
19,230
19,250
22,190
23,177
23,241
24,257
24,260
25,155
26,276
27,191
28,225
30,228
30,240
31,259
33,138
33,209
34,155
34,191
35,20
35,178
35,246
36,187
36,280
38,102
38,189
41,196
43,248
44,267
45,73
46,97
46,211
49,122
49,223
50,252
51,37
51,140
51,268
52,78
52,257
53,260
54,105
56,204
56,262
57,210
58,124
59,235
60,104
60,177
61,251
62,0
62,218
63,24
64,182
66,165
68,12
68,252
69,253
71,258
72,78
73,120
73,205
75,272
77,114
78,72
78,98
80,244
82,235
84,168
85,27
85,212
86,190
86,237
87,209
88,59
90,58
92,192
92,201
94,65
94,81
95,66
95,163
95,165
95,209
96,52
96,66
99,156
100,107
102,65
102,243
103,271
104,199
105,54
105,72
105,260
106,93
107,100
107,186
108,192
108,243
108,282
109,199
109,230
110,230
111,186
112,198
112,238
113,22
114,99
114,261
116,74
116,144
116,216
117,48
118,228
118,232
118,256
120,73
120,160
120,186
122,16
123,125
124,18
125,104
126,125
126,197
127,181
127,230
128,225
129,178
130,120
130,175
130,203
130,272
131,121
132,40
132,216
133,67
134,115
134,220
135,104
135,199
136,255
137,7
137,49
137,279
138,33
138,91
138,229
142,183
142,189
143,185
143,257
145,77
145,153
146,92
146,139
146,225
146,264
147,164
148,153
148,243
149,5
149,74
149,254
150,182
150,258
150,262
151,18
151,125
151,207
152,134
154,240
155,124
156,70
157,51
157,138
157,164
159,0
160,120
161,109
161,152
161,227
162,88
162,180
162,251
163,95
163,128
163,175
163,186
163,274
164,242
165,16
165,20
166,29
166,56
166,112
166,215
166,264
168,249
169,70
169,131
170,87
170,240
171,127
171,280
172,106
173,169
174,239
174,249
175,160
175,278
176,108
176,235
177,32
177,196
178,208
179,37
179,51
179,101
180,224
181,230
182,44
182,193
182,240
183,153
183,276
184,139
185,136
185,144
185,236
185,252
186,2
187,184
187,233
187,248
188,281
189,97
190,141
190,269
191,79
191,177
192,33
192,92
192,167
192,201
192,269
193,64
193,179
193,182
194,198
195,206
196,34
196,213
196,254
197,16
197,35
197,55
197,103
198,56
198,264
199,135
199,158
200,29
200,137
201,92
201,146
201,167
202,65
202,129
202,207
203,215
203,238
204,215
205,117
205,190
206,91
207,18
208,41
208,45
208,188
208,197
208,257
208,281
209,95
209,151
209,207
209,272
211,132
211,144
212,237
213,8
213,90
213,160
214,262
215,120
216,116
217,84
217,150
218,164
218,168
219,33
219,179
219,217
220,4
220,134
220,206
221,184
221,191
222,236
223,49
223,249
224,21
226,259
228,147
228,212
230,76
230,81
230,109
231,25
231,80
231,157
231,234
231,244
231,253
232,111
232,223
232,256
233,119
233,148
234,39
234,244
234,259
235,13
235,58
235,82
235,108
235,147
235,173
236,21
236,59
236,89
237,3
237,86
238,47
239,93
239,106
239,250
239,254
240,155
240,182
240,246
240,260
241,236
242,116
242,218
242,249
243,8
243,82
243,159
243,200
243,235
244,232
244,255
244,281
245,119
245,123
245,250
246,154
246,155
247,14
247,162
247,180
247,251
247,275
248,57
248,67
248,132
249,3
249,46
249,219
249,223
250,239
250,270
250,281
251,61
251,79
251,162
252,175
252,184
252,185
252,223
253,11
253,69
253,71
254,28
254,83
254,99
255,80
255,121
255,234
255,257
256,225
256,229
256,232
256,255
257,42
257,68
257,208
257,245
258,71
258,75
258,265
258,269
259,227
260,53
260,105
260,115
260,240
261,114
261,234
261,255
262,56
262,150
262,162
262,247
262,257
262,264
263,202
265,62
265,266
266,53
266,269
267,42
267,68
267,95
267,257
267,281
268,269
268,272
269,3
269,35
269,266
270,276
270,277
270,282
271,103
271,253
271,258
271,269
272,253
272,271
273,215
273,282
274,279
275,273
275,276
275,280
276,132
276,275
276,278
276,279
277,247
277,259
278,270
278,275
278,280
279,172
279,275
279,282
280,36
280,171
280,273
281,97
281,188
281,276
282,283
283,279
