0,92
0,195
1,190
3,156
3,183
3,191
4,118
4,191
6,241
6,251
7,51
10,187
11,5
12,217
13,240
13,248
14,139
15,239
16,111
16,197
20,153
20,257
21,152
22,150
22,170
23,134
26,154
29,199
29,261
34,75
34,144
36,43
36,138
37,95
38,231
39,147
41,190
42,231
44,107
44,240
45,275
46,194
46,195
47,244
48,190
49,237
49,238
51,7
51,99
52,23
52,183
53,81
54,123
55,184
56,209
57,227
58,140
58,194
59,37
60,98
60,150
60,200
61,149
61,206
62,258
62,274
63,74
63,145
64,32
64,185
64,198
66,60
67,132
67,213
68,151
69,27
69,272
72,258
73,195
74,235
75,162
77,225
78,278
79,172
82,184
82,187
82,271
83,28
83,129
84,78
84,99
84,139
85,118
85,138
85,211
86,36
86,104
86,142
87,134
87,185
88,215
88,284
89,245
90,113
90,231
91,127
93,25
93,108
94,55
94,150
94,269
96,92
97,274
97,277
98,76
98,168
100,135
102,167
104,159
104,196
106,17
106,243
109,79
109,178
109,219
110,265
112,74
112,227
113,255
114,171
114,257
115,230
115,241
116,151
117,90
117,180
118,4
118,85
120,70
121,242
123,52
124,7
126,141
126,199
126,201
127,194
128,175
129,1
129,166
130,65
130,198
131,190
131,270
132,67
132,118
135,100
137,224
138,36
139,99
139,106
140,46
140,83
140,91
141,126
141,201
141,267
142,187
144,284
146,14
146,19
146,124
146,170
146,242
147,108
147,247
148,155
149,93
149,112
149,277
150,66
150,178
151,122
152,21
152,22
152,59
152,273
153,180
153,238
153,249
154,26
154,76
154,87
154,98
154,125
155,115
156,259
157,69
158,40
158,112
159,71
159,86
159,196
159,197
159,216
160,27
160,31
160,149
160,176
160,234
160,251
161,1
161,129
161,188
161,239
161,243
162,18
162,34
162,121
163,102
164,26
164,102
164,232
165,95
165,181
167,52
167,183
167,251
168,2
168,125
168,133
169,44
170,21
170,146
170,152
171,33
171,131
172,30
173,38
174,186
175,128
175,233
175,269
175,270
177,255
178,160
178,256
180,96
180,177
180,268
181,53
181,243
182,143
182,283
183,123
183,163
184,173
186,80
186,174
187,36
187,65
187,82
188,161
188,189
189,12
189,217
190,45
191,182
192,22
192,60
192,66
192,131
192,170
193,108
193,116
193,222
193,265
194,231
195,75
195,194
196,86
196,104
196,111
197,49
197,159
198,265
199,126
199,201
200,17
201,31
202,127
203,9
203,227
204,141
204,237
205,119
205,170
205,179
206,35
206,187
207,188
208,101
208,167
209,56
209,122
209,241
210,224
210,256
211,226
212,103
213,226
213,246
214,207
214,282
215,242
216,50
216,88
216,205
216,221
217,12
217,105
217,182
219,160
219,234
219,241
220,226
220,244
221,24
221,119
222,16
222,163
222,259
222,263
223,112
224,20
224,251
225,77
225,217
225,257
226,19
226,47
226,50
226,57
226,205
227,57
227,218
227,220
227,226
228,46
228,107
228,196
228,200
228,240
229,268
229,269
230,209
230,270
231,200
232,164
232,281
233,107
234,47
234,69
234,249
234,271
235,25
235,112
235,264
236,253
236,260
236,261
237,122
237,148
237,151
237,241
238,9
239,8
239,93
239,174
240,107
240,169
240,190
240,248
241,122
241,243
242,250
243,143
243,161
243,182
244,10
244,220
244,226
245,261
246,274
247,147
247,253
247,270
248,136
249,39
249,49
249,254
249,255
250,106
250,252
250,253
250,270
251,100
251,218
251,280
252,143
252,240
252,245
252,272
254,49
254,117
254,122
254,153
254,249
254,282
255,94
256,210
257,114
258,42
258,108
258,261
258,264
259,247
259,281
260,234
260,261
260,264
260,266
261,232
262,229
262,259
263,203
263,229
263,259
263,262
263,269
264,198
264,261
264,268
265,236
265,257
265,274
266,233
266,260
267,141
267,183
267,268
267,282
267,283
267,284
268,283
269,229
270,104
270,175
270,252
270,275
272,279
273,169
273,272
273,275
274,73
274,245
274,260
274,264
274,265
275,209
275,270
275,283
276,281
276,284
277,267
277,271
277,279
278,267
278,271
278,272
278,277
278,281
279,27
279,80
279,273
279,275
279,281
280,274
281,232
281,267
281,268
281,280
282,203
282,267
282,275
283,153
283,284
284,262
284,276
284,281
284,282
