0,28
1,129
1,270
2,180
2,236
3,177
3,213
4,200
5,47
6,178
7,266
8,148
8,205
8,258
9,250
10,22
12,66
12,261
14,192
14,229
15,222
16,65
16,167
19,140
20,270
21,109
22,46
23,105
24,82
25,228
25,241
27,264
28,150
28,280
29,14
29,83
30,23
30,82
31,104
33,108
35,11
35,70
36,13
36,213
36,231
38,193
38,211
39,35
39,70
40,75
40,186
41,114
41,274
42,272
42,274
43,135
43,218
44,207
45,277
46,55
46,144
47,71
47,135
48,55
49,255
51,121
52,187
54,31
55,16
57,165
57,247
57,264
58,107
58,205
58,210
58,253
59,164
60,42
61,246
62,203
62,271
63,167
64,254
65,16
65,55
65,68
65,94
66,179
66,212
67,236
70,39
70,277
71,53
71,135
72,227
73,18
73,130
75,123
77,249
77,255
78,102
78,158
78,214
78,279
79,132
79,238
81,169
82,265
83,29
83,146
84,157
85,87
86,246
87,85
87,104
88,185
89,187
90,33
91,83
91,273
92,229
93,161
94,16
95,112
95,280
96,117
96,226
97,163
98,0
98,170
99,171
100,204
100,220
100,229
101,208
101,215
102,78
102,166
102,233
102,278
103,226
103,230
103,269
104,206
106,146
107,139
107,205
108,76
109,85
110,6
110,69
110,178
110,179
112,217
115,241
117,96
117,127
118,212
119,41
120,171
120,181
121,37
121,153
122,153
123,6
123,13
123,48
123,246
124,64
124,245
125,45
125,237
126,100
126,255
126,275
127,117
129,1
129,4
129,181
130,73
131,195
132,79
133,219
133,258
133,275
134,74
134,279
135,5
136,9
136,161
137,264
138,103
139,62
139,107
140,208
141,184
142,61
143,55
143,90
143,122
143,153
144,76
145,99
146,3
146,83
146,106
147,25
147,132
147,224
148,263
148,264
149,56
150,227
151,269
152,168
152,250
152,269
153,12
153,122
153,143
154,273
155,225
156,179
157,22
157,50
157,225
157,229
157,270
158,170
159,136
159,169
160,140
160,260
161,159
161,169
162,108
162,274
163,125
163,267
164,59
164,137
165,260
165,278
166,171
166,277
168,250
169,161
170,92
171,97
171,99
171,116
172,130
172,255
173,263
173,267
174,228
175,253
177,24
178,6
178,110
178,211
180,236
180,268
181,262
182,115
182,207
183,98
183,203
184,141
185,108
185,111
185,143
185,179
185,239
185,269
186,106
189,86
189,200
190,18
190,227
191,66
191,120
192,74
194,51
195,158
195,208
196,240
196,276
197,106
197,111
197,118
197,191
198,268
199,67
199,79
199,141
199,201
200,113
200,259
201,73
201,74
201,130
201,187
201,199
201,222
202,31
202,85
202,87
202,151
203,138
203,172
204,99
204,246
205,8
205,56
205,107
205,191
205,247
206,33
206,143
206,153
207,32
207,44
207,142
207,218
208,39
208,215
209,185
210,8
210,119
210,205
211,26
211,178
212,66
212,118
212,156
213,36
213,167
214,260
215,101
215,276
216,261
217,256
219,191
220,264
221,251
222,15
222,93
223,103
223,265
224,176
225,268
226,172
227,88
227,150
227,272
228,61
228,128
228,241
229,100
229,248
230,168
231,164
231,233
232,150
232,155
232,261
233,102
233,150
233,198
234,148
234,217
235,226
235,264
235,279
236,54
236,67
236,143
236,180
237,171
237,249
237,253
237,259
238,129
238,199
238,233
238,249
239,69
239,184
240,72
240,85
241,25
241,34
241,149
241,182
241,274
242,194
242,203
242,245
243,276
244,18
244,25
244,128
244,187
245,160
245,199
245,247
246,44
246,227
248,117
249,224
250,9
250,103
251,221
252,35
252,231
252,245
252,248
252,260
253,146
253,148
254,80
254,216
257,9
257,103
257,152
257,190
257,255
257,262
258,107
258,242
258,268
259,122
259,267
261,32
261,232
261,255
261,256
261,270
262,103
262,152
262,223
262,226
263,7
263,173
263,215
264,234
264,256
265,281
266,214
267,180
267,259
267,275
268,154
268,244
268,260
268,273
269,185
269,278
270,12
270,126
270,216
271,220
272,97
272,255
273,117
273,154
273,269
273,278
274,42
274,162
274,275
275,58
275,135
275,144
275,274
276,17
276,91
276,190
276,272
277,225
277,263
277,280
277,281
278,165
278,168
278,242
278,258
278,268
279,75
279,78
279,188
279,280
280,65
280,235
280,266
281,118
281,223
281,266
281,279
